title,artist,category,image_file,lev_bas,lev_adv,lev_exp,lev_mas,lev_remas,version
Knight Rider,USAO,Other Games,fdb762a5225efc03.png,5,8,11,13+,,maimaiDX 2023
INTERNET OVERDOSE,Aiobahn feat. KOTOKO,Other Games,5108df88dd9a6896.png,4,7,10+,13,,maimaiDX 2023
sølips,rintaro soma,maimai,8043243d47cacaee.png,6,8,13+,14+,,maimaiDX 2023
テリトリーバトル,ツユ,CHUNITHM,af7eef1a3da40d6b.png,4,6,10,13,,maimaiDX 2023
8-EM,Sampling Masters AYA,CHUNITHM,3176c5e84eaa1818.png,5,8,12,13+,,maimaiDX 2023
くらべられっ子,ツユ,Popular & Anime,53899521eb35e95d.png,2,7,9+,11,13,maimaiDX 2023
あの世行きのバスに乗ってさらば。,ツユ,Popular & Anime,12dd6e137e5e6c6c.png,3,7+,11+,13,,maimaiDX 2023
パラマウント☆ショータイム！！,翡乃イスカ,maimai,f4f0f2f8ebd3f0da.png,5,8,11+,13+,,maimaiDX 2023
ｉｓｏｐｈｏｔｅ,パソコン音楽クラブ feat.ぷにぷに電機,maimai,f6aef2150786d0b4.png,3,7,10,13,,maimaiDX 2023
WiPE OUT MEMORIES,t+pazolite,maimai,1a61a11a3b89420f.png,6,8+,12+,14+,,maimaiDX 2023
初音天地開闢神話,cosMo＠暴走P,niconico＆VOCALOID™,2a0e0f93f9159310.png,5,8,11,13+,,maimaiDX 2023
Armageddon,LeaF,東方Project,9ddf286fd3dcd371.png,5,8,12+,13+,,maimaiDX 2023
Strive against fate,Noah,maimai,c22b6708af0c7a69.png,6,7+,13,14,,maimaiDX 2023
Let you DIVE!,HARDCORE TANO*C & エリザベス（CV:大西沙織）,Other Games,ce70f4f4f072bedf.png,3,7+,11+,12+,,maimaiDX 2023
ミルキースター・シューティングスター,烏屋茶房 feat. 利香,maimai,e625655fb14640ec.png,3,7+,10+,12+,,maimaiDX 2023
Dreadnought,Mastermind(xi+nora2r),Other Games,5d72ff8765384da0.png,5,8+,12,13+,,maimaiDX 2023
OTOGEMA,ビートまりお,maimai,55f59b99f698b962.png,4,7,10+,13+,,maimaiDX 2023
　,x0o0x_,Popular & Anime,5bb69b619f266d0a.png,3,6,10,12+,,maimaiDX 2023
吾輩よ猫であれ,Lyrical Lily,Popular & Anime,f7241520f3525b18.png,3,6,8+,12,,maimaiDX 2023
Lights of Muse,Ayatsugu_Otowa,Other Games,ca2aaba925151aa8.png,3,7,10,13,,maimaiDX 2023
Final Step!,Lime,Other Games,199974438b6c95cc.png,4,7+,11,13+,,maimaiDX 2023
The 90's Decision,MYUKKE.,Other Games,6e44ffb21d644d0e.png,3,6,11,13,,maimaiDX 2023
僕の和風本当上手,ボス,Other Games,96eb4c9ec685a7bc.png,5,8,12,14,,maimaiDX 2023
Estahv,Feryquitous,Other Games,55c8c8495989ff55.png,4,7,11+,13+,,maimaiDX 2023
Love's Theme of BADASS ～バッド・アス 愛のテーマ～,Hommarju,Other Games,fd30be82f708758f.png,6,8,13,14,,maimaiDX 2023
若い力,作詞：セガ社員、作曲：若草恵、歌：135,Other Games,0a3e0ec7d3e649fd.png,3,6,9,13,,maimaiDX 2023
遺伝子レベル∞スパイラル,NAOKI feat.小坂りゆ,maimai,922bd2e6993e7140.png,5,7,9+,13+,,maimaiDX 2023
otorii INNOVATED -[i]3-,NAOKI underground,CHUNITHM,22cfe49ebfb24007.png,6,8+,12+,14,,maimaiDX 2023
Photon Melodies,Photon Maiden,Popular & Anime,31d1a7b30d49d4d7.png,3,6,10,13,,maimaiDX 2023
BANG!,Shoichiro Hirata feat.Sana,Other Games,d8d8f023b47ff011.png,2,6,10+,13,,maimaiDX 2023
Define,Zekk,Other Games,92c6a4e15216f867.png,3,7+,11,13,,maimaiDX 2023
Mjölnir,xi,Other Games,21b9cc9519eab016.png,6,8+,12+,14,,maimaiDX 2023
tape/stop/night,Sugar & Co.,Other Games,21d83321da86a7b8.png,2,6,10,12+,,maimaiDX 2023
Cthugha,USAO,Other Games,90fc803686e1f37e.png,6,8+,12,14,,maimaiDX 2023
First Dance,削除,Other Games,7f950ad7a5baa42d.png,5,7+,12,13+,,maimaiDX 2023
"Good bye, Merry-Go-Round.",Yooh,CHUNITHM,c7f4f382b3342a09.png,5,7+,12,14,,maimaiDX 2023
春を告げる,yama,Popular & Anime,1dffba288d353216.png,1,6,9+,12+,,maimaiDX 2023
enchanted love,linear ring,Other Games,a191381548e9cb18.png,3,7,11+,13+,,maimaiDX 2023
Caterpillar Song,Bitplane feat. 葉月ゆら,Other Games,94e158c4f52c7c52.png,3,6,12,13+,,maimaiDX 2023
パーフェクション,柊マグネタイト,maimai,cab8e9a2a5fcb025.png,2,7+,10+,13,,maimaiDX 2023
Irresistible,MK,maimai,5a1380b2897bb763.png,3,7,11,13+,,maimaiDX 2023
Princess♂,TOPHAMHAT-KYO,Popular & Anime,773b8d4eb3c2829a.png,2,7,10,13+,,maimaiDX 2023
ヒトガタ,HIMEHINA,Popular & Anime,a33a77ea8c117b3d.png,2,6,10+,13,,maimaiDX 2023
オントロジー,Rain Drops,Popular & Anime,377e669fca63c034.png,3,7,10,12+,,maimaiDX 2023
HAGAKIRI,Masayoshi Iimori,maimai,6efe955c46de9657.png,5,7+,12,13+,,maimaiDX 2023
HECATONCHEIR,Yuta Imai,maimai,49e05689f3a0b19a.png,5,8,12+,14,,maimaiDX 2023
N3V3R G3T OV3R,C-Show,maimai,4a4b3606f9a72e2c.png,4,7+,12,14,,maimaiDX 2023
VOLTAGE,Rain Drops,Popular & Anime,225b8d72d8dbc59a.png,4,7,10+,13,,maimaiDX 2023
デーモンベット,ちいたな feat.flower,maimai,a1e05bf1f0247733.png,2,7,10,13,,maimaiDX 2023
剣を抜け！GCCX MAX,メッセメッセクラブ,Popular & Anime,26c750b9768fcca5.png,3,6,9,13,,maimaiDX 2023
エゴロック,すりぃ,niconico＆VOCALOID™,a0d49a6de0c2951d.png,5,7+,10,13+,,maimaiDX 2023
ジャンキーナイトタウンオーケストラ,すりぃ,niconico＆VOCALOID™,9c0933c2097ea0dd.png,3,6,10,12+,,maimaiDX 2023
終焉逃避行,柊マグネタイト,niconico＆VOCALOID™,bd436a8500d7ae0c.png,4,6,9+,12+,,maimaiDX 2023
Reach For The Stars (Re-Colors),大谷智哉「ソニックカラーズ アルティメット」,Other Games,872a9990a618097d.png,5,7+,11,13+,,maimaiDX 2023
星空パーティーチューン,OSTER project feat. そらこ,maimai,34d250113b737f05.png,4,8+,11,13+,,maimaiDX 2023
パズルリボン,すりぃ feat.りょーくん,CHUNITHM,02ac5a7ec58b9e7f.png,5,7+,11,13,,maimaiDX 2023
ツクヨミステップ,ユリイ・カノン feat.nameless,CHUNITHM,dbe50b3985a760b8.png,4,7+,10+,13,,maimaiDX 2023
コスモポップファンクラブ,ナユタン星人,CHUNITHM,4829035abbb63320.png,3,6,10+,13,,maimaiDX 2023
folern,ぬゆり,CHUNITHM,a904cc91a7d095dd.png,5,8,12,13+,,maimaiDX 2023
ただ選択があった,フロクロ,niconico＆VOCALOID™,8886cfbe27f73dfe.png,2,6,9,12+,,maimaiDX 2023
チューリングの跡,Frums,maimai,6c38d19035bd1ea6.png,4,8,13,14,,maimaiDX 2023
Swift Swing,Laur,maimai,b88e127e372b0c2e.png,4,8,12,14,,maimaiDX 2023
Sage,かめりあ,maimai,4cd6568a0952195d.png,6,8,12+,14+,,maimaiDX 2023
三妖精SAY YA!!!,森羅万象,東方Project,30b9ee1f385156b4.png,3,6,10,13,,maimaiDX 2023
紅に染まる恋の花,幽閉サテライト,東方Project,5aef951016fdee27.png,2,6,10,12,,maimaiDX 2023
"大輪の魂 (feat. AO, 司芭扶)",魂音泉,東方Project,ca4e36f40ed13f9e.png,3,6,9+,13,,maimaiDX 2023
Spring of Dreams,3L (NJK Record),東方Project,25bcb2696dfcef90.png,3,6,10,12+,,maimaiDX 2023
BLUE ZONE,Tatsh x NAOKI,Other Games,21c639ba03568a5a.png,4,8,11,14,,maimaiDX 2023
Jouez Avec Moi?,Retropolitaliens (Ms.+駄々子),maimai,fa6943ebb851f378.png,4,7+,10+,13+,,maimaiDX 2023
Metamorphosism,削除,maimai,d02540b6cedfa362.png,6,8,12+,14,,maimaiDX 2023
Transcend Lights,曲：小高光太郎／歌：オンゲキシューターズ,CHUNITHM,48b49fc84a9226f9.png,4,7,11+,13+,,maimaiDX 2023
エータ・ベータ・イータ,ルゼ,CHUNITHM,241ef09441315f33.png,6,7+,12,14,,maimaiDX 2023
白花の天使,Yu-dachi,maimai,f01f26e4a1228a08.png,5,8+,12,13+,,maimaiDX 2023
World's end loneliness,打打だいず,maimai,e341ba3d5adb60dd.png,7,9+,13,14+,,maimaiDX 2023
撩乱乙女†無双劇,曲：Haggy Rock & 佐藤厚仁／歌：⊿TRiEDGE [高瀬 梨緒(CV：久保 ユリカ)、結城 莉玖(CV：朝日奈 丸佳)、藍原 椿(CV：橋本 ちなみ)],CHUNITHM,536446ddde354589.png,4,6,11+,13,,maimaiDX 2023
See The Light,anubasu-anubasu,CHUNITHM,65620eda680cc9f4.png,3,6,11,13+,,maimaiDX 2023
39,sasakure.UK x DECO*27,niconico＆VOCALOID™,db70c06c380e264e.png,3,7,9,12+,,maimaiDX
弱虫モンブラン,DECO*27,niconico＆VOCALOID™,2e735ac2d44d4511.png,4,7,10+,12+,,GreeN
ストリーミングハート,DECO*27,niconico＆VOCALOID™,5cfa9f0661807944.png,3,8,10+,13,,ORANGE PLUS
ミラクル・ショッピング,田中マイミ,Popular & Anime,010ead93b41724f0.png,5,7,10+,12+,,MiLK
麒麟,sasakure.UK,Other Games,88185a61da17d947.png,7,9,13,14,,MiLK
共感覚おばけ,ササノマリイ,niconico＆VOCALOID™,5f3e8e0ffeaf0312.png,5,7,10+,13,,MiLK
妄想感傷代償連盟,DECO*27,niconico＆VOCALOID™,ba246e30c720cb39.png,3,7,9+,11,13,MiLK PLUS
Arty Party,yaseta,Other Games,7473d78f898dee78.png,4,8,11+,13+,,maimaiDX 2021
おジャ魔女カーニバル!!,covered by 光吉猛修,Popular & Anime,3491119fdaa2b30a.png,3,6,8+,12+,,maimaiDX 2022
ディカディズム,ぬゆり,niconico＆VOCALOID™,1ef2747493f2d184.png,2,7,9+,13,,maimaiDX 2022
踊,Ado,Popular & Anime,eb5f9769d1afd885.png,2,6,8,11,13,maimaiDX 2023
残響散歌,Aimer,Popular & Anime,61c0db523498c4a5.png,3,6,9+,13+,,maimaiDX 2023
フォニイ,ツミキ　feat.音楽的同位体　可不（KAFU）,niconico＆VOCALOID™,e6f1a560ee4c29d9.png,2,6,9+,11,13,maimaiDX 2023
アニマル,DECO*27,niconico＆VOCALOID™,e07239967b98cca5.png,3,7+,10+,13,,maimaiDX 2023
ジレンマ,DECO*27,niconico＆VOCALOID™,b6677ac63f097df0.png,3,7,10,12+,,maimaiDX 2023
スカーレット警察のゲットーパトロール24時,七条レタスグループ,東方Project,5f9f0619083ebab0.png,3,7,9,13,,maimaiDX 2023
田中,立秋 feat.ちょこ,Other Games,eb0ab4dfa64b01f1.png,5,8,12,14,,maimaiDX 2023
ホシシズク,森羅万象,maimai,89507763b8227c0d.png,4,7+,10,12+,,maimaiDX 2023
Rainbow Rush Story,いるかアイス feat.ちょこ,maimai,6090e7ca3c80cdc6.png,4,8,10,13+,,maimaiDX 2023
Tricolor⁂circuS,ああ…翡翠茶漬け…,maimai,3839ea9459990614.png,4,7,10+,13+,,maimaiDX 2023
[X],Blacklolita,maimai,f712ee022ae3e620.png,5,8,12,14,,maimaiDX 2023
mystique as iris,かねこちはる,maimai,077872054fe8552d.png,5,9+,12+,14+,,maimaiDX 2023
蜘蛛の糸,きくお×cosMo＠暴走P feat.影縫英,CHUNITHM,28898558057a514c.png,5,8+,12+,14,,maimaiDX 2023
EYE,Kanaria,niconico＆VOCALOID™,30510883abde5697.png,2,6,9,12+,,maimaiDX 2023
ヴィラン,flower・てにをは,niconico＆VOCALOID™,63abba33e2925b5a.png,2,6,9,11+,13,maimaiDX 2023
分解収束テイル,un:c・konoco×cosMo＠暴走P,maimai,b750da7232b13571.png,3,7+,11,13+,,maimaiDX 2023
アマカミサマ,名取さな,Popular & Anime,db00c4017f608b7a.png,3,6,9,12+,,maimaiDX 2023
モンダイナイトリッパー！,名取さな,Popular & Anime,d65e04a8a65075d9.png,4,7,10+,13+,,maimaiDX 2023
Luminaria,Lime,Other Games,03b507681b4bb63f.png,5,7+,12,13+,,maimaiDX 2023
You Mean the World to Me,Mameyudoufu feat. Shully,maimai,225fd594b05d2650.png,3,7,11,13+,,maimaiDX 2023
銀のめぐり,SYNC.ART'S feat. 3L,東方Project,d393d329db514825.png,3,6,10,12+,,maimaiDX 2023
Destiny Runner,さわわ,東方Project,a1841b33431c9001.png,4,7+,11,13+,,maimaiDX 2023
Random,Sobrem × Silentroom,Other Games,ad45a43a45bd4974.png,3,7,11,13,,maimaiDX 2023
Neon Kingdom,litmus*,maimai,467af0cc4f091827.png,4,6,10+,13+,,maimaiDX 2023
Rising on the horizon,TAG,maimai,7294b35c4ce70324.png,5,8,12+,14,,maimaiDX 2023
ViRTUS,Hiro,maimai,5d89c120d8c41d6a.png,6,9,13,14+,,maimaiDX 2023
Catch Me If You Can,曲：TAKU INOUE／歌：早乙女 彩華(CV：中島 唯),CHUNITHM,a7a36ba57c915530.png,5,7,10+,13,,maimaiDX 2023
#狂った民族２ PRAVARGYAZOOQA,DJ Raisei,maimai,1bde84ebe909f8bc.png,6,7+,12+,14,,maimaiDX 2023
VSpook!,s-don,maimai,5d7f7536dd643e71.png,6,8,12+,14,,maimaiDX 2023
MAGNETAR GIRL,Yu-dachi,CHUNITHM,6aa746259d41bf92.png,5,8,10+,13+,,maimaiDX 2023
Don't Fight The Music,黒魔,CHUNITHM,2e9da84e3e523f2f.png,5,9,12+,14,,maimaiDX 2023
SUPER AMBULANCE,AJURIKA,CHUNITHM,11f607f1a79a3165.png,6,8+,12,14,,maimaiDX 2023
Baddest,樋口楓,Popular & Anime,30c9c35800d5c6b2.png,5,7,10+,13+,,maimaiDX 2023
マーシャル・マキシマイザー,柊マグネタイト　feat.音楽的同位体　可不（KAFU）,niconico＆VOCALOID™,0033a1f91bb22cb3.png,4,7,9+,13,,maimaiDX 2023
秋の未確認生物,子牛,niconico＆VOCALOID™,ba0af4d10b3c3d32.png,4,7,10,12+,,maimaiDX 2023
ばかみたい【Taxi Driver Edition】,桐生一馬(黒田崇矢),Other Games,6a8bc4d596414ec6.png,2,6,12,13,,maimaiDX 2023
NightTheater,わかどり,Other Games,b32789df69d7f17a.png,3,7+,11+,13+,,maimaiDX 2023
RIFFRAIN,夏代孝明,maimai,3ecd074431732b76.png,3,6,9+,13,,maimaiDX 2023
ピリオドサイン,Ponchi♪ feat.はぁち,maimai,4f4b2b44bfcd87b4.png,4,7+,10+,13+,,maimaiDX 2023
群青シグナル,テヅカ feat. 獅子神レオナ,maimai,4b3c4017b405dc49.png,5,8,11+,13+,,maimaiDX 2023
Ghost Dance,亜沙 feat.くろくも,CHUNITHM,054d8fbb19a508c4.png,4,7+,10,13,,maimaiDX 2023
電光石火,HiTECH NINJA,CHUNITHM,74c92bac1b51a9c3.png,5,8,12+,14,,maimaiDX 2023
Blank Paper (Prod. TEMPLIME),日高零奈・東雲和音・茅野ふたば「電音部」,Popular & Anime,608e151274d09dad.png,2,6,8+,12+,,maimaiDX 2023
In my world (Prod. KOTONOHOUSE),鳳凰火凛・瀬戸海月・大賀ルキア「電音部」,Popular & Anime,58d0517c2fdd8314.png,3,6,10,13,,maimaiDX 2023
Alice's Suitcase,Endorfin.,Other Games,59245b344d59a01d.png,3,7+,10+,13+,,maimaiDX 2023
Beat Opera op.1,bermei.inazawa,maimai,c87ba892e4792628.png,3,7+,10+,13+,,maimaiDX 2023
星見草,秋田 真典,maimai,04dca5fcd4b9163a.png,4,8,11,13+,,maimaiDX 2023
アイム・マイヒーロー,Ino(chronoize) feat. 柳瀬マサキ,Other Games,771094a23ff3c48e.png,2,6,9,13,,maimaiDX 2023
れっつ！みらくる☆はーどこあっ！,Laur feat.みしゃも,Other Games,cc77677df0228ea3.png,5,8,11+,13+,,maimaiDX 2023
エナドリおいしいソング,冥堂院・アレクサンドル・ヴィクトリア・リヒテンシュタイン・聖斗 feat.TINOP,Other Games,5c0759a40fa1a178.png,5,8+,12+,14,,maimaiDX 2023
Falling,シノ feat.しほ,maimai,da328e1e834698bf.png,4,7,10,13,,maimaiDX 2023
ボッカデラベリタ,柊キライ,niconico＆VOCALOID™,be8b42fc0300e467.png,3,7,10,13,,maimaiDX 2023
『んっあっあっ。』,SLAVE.V-V-R,niconico＆VOCALOID™,ea4afae77fb914bc.png,2,6,9,12+,,maimaiDX 2023
キュートなカノジョ,syudou　feat.音楽的同位体　可不（KAFU）,niconico＆VOCALOID™,fa6d81df2d4ab076.png,3,6,9+,12+,,maimaiDX 2023
きゅうくらりん,いよわ,niconico＆VOCALOID™,89a9a20b498524c9.png,4,7,11,13+,,maimaiDX 2023
回る空うさぎ,Orangestar,niconico＆VOCALOID™,dd2686a8aa23107f.png,2,6,8,12,,maimaiDX 2023
Lost Desire,Powerless feat. Sennzai,Other Games,a989612852f81b34.png,3,7+,11+,13+,,maimaiDX 2023
"""411Ψ892""",Tanchiky,maimai,c05db4664af4c45e.png,5,8+,12+,14,,maimaiDX 2023
ロータスイーター,青栗鼠,niconico＆VOCALOID™,95273f50f274c64a.png,2,6,9+,13,,maimaiDX 2023
Aegleseeker,Silentroom vs Frums,Other Games,ced71091c6d0d194.png,5,8,12+,14,,maimaiDX 2023
ピュグマリオンの咒文,アリスシャッハと魔法の楽団,CHUNITHM,f64908fc2a147935.png,4,7,10+,13+,,maimaiDX 2023
独りんぼエンヴィー,koyori（電ポルP）,niconico＆VOCALOID™,c3dd993792f97bb0.png,1,6,8,12+,,maimaiDX 2023
へべれけジャンキー,syudou,niconico＆VOCALOID™,d40c1ce72043c066.png,2,6,9+,13,,maimaiDX 2023
最強STRONGER,REDALiCE vs USAO,Other Games,f9c1158b5ed2757f.png,6,8+,13,14,,maimaiDX 2023
康莊大道,Spiegel vs Yukino,maimai,d7aa8fbe05bb911e.png,6,8+,13,14+,,maimaiDX 2023
Hainuwele,ETIA.,CHUNITHM,6bb029ffc3be5817.png,5,8,12+,14,,maimaiDX 2023
阿修羅ちゃん,Ado,Popular & Anime,4277ad4d332c104a.png,3,6,10,13,,maimaiDX 2024
おとせサンダー,ぼっちぼろまる,Popular & Anime,5d77231ceab248b4.png,3,6,9+,11,13+,maimaiDX 2024
ヒバリ,HIMEHINA,Popular & Anime,fed4dfdcc7c7554f.png,2,5,10+,13,,maimaiDX 2024
"Hello, Hologram",HIMEHINA,Popular & Anime,5557331d09fee07b.png,5,7,10,13+,,maimaiDX 2024
不機嫌なスリーカード,HIMEHINA,Popular & Anime,8d2776e8b9c3ceaf.png,3,7,10,12+,,maimaiDX 2024
ロウワー,ぬゆり,niconico＆VOCALOID™,b184bbc558adbf41.png,2,6,8+,11,13,maimaiDX 2024
魔法少女とチョコレゐト,ピノキオピー,niconico＆VOCALOID™,3c8f19a3d9d8e0bd.png,3,6,9,13,,maimaiDX 2024
MAGENTA POTION,EmoCosine,Other Games,3902dd1ec9eec1d0.png,2,6,10,13+,,maimaiDX 2024
Vallista,削除,Other Games,c1e02d23d7cc8cca.png,4,8,12,14,,maimaiDX 2024
トノサマビーム,ぼっちぼろまる,maimai,8212573b9837ddff.png,3,7,10,12+,,maimaiDX 2024
ツムギボシ,大国奏音 feat.timao,maimai,793b837b2593552d.png,5,7+,11+,14,,maimaiDX 2024
Comet Panto Men!,MYUKKE.,maimai,81c7f7c9a9042eab.png,5,7+,12,14,,maimaiDX 2024
Trrricksters!!,s-don vs. 翡乃イスカ,CHUNITHM,482a7afdc94fba8b.png,6,8,12+,14,,maimaiDX 2024
キャットラビング,香椎モイミ,niconico＆VOCALOID™,67e27d4f36585603.png,2,6,8+,12+,,maimaiDX 2024
神っぽいな,ピノキオピー,niconico＆VOCALOID™,c3a9afc3a22b1031.png,2,6,8+,11+,13,maimaiDX 2024
リスペク風神,ビートまりおとまろん,東方Project,7dbb031a76f34e1a.png,3,6,10+,13+,,maimaiDX 2024
enchanted wanderer,linear ring,maimai,f7555b935a2eddc3.png,3,7,12,13+,,maimaiDX 2024
VeRForTe αRtE:VEiN,orangentle,maimai,5461cc48817a3c7a.png,6,8,12+,14+,,maimaiDX 2024
魂のルフラン,高橋洋子 [covered by 光吉猛修],Popular & Anime,9d1b30fd5d7e05df.png,2,6,9,12+,,maimaiDX 2024
私のドッペルゲンガー,DIVELA　feat.音楽的同位体　可不（KAFU）,niconico＆VOCALOID™,25d2796e350abebe.png,3,7,10+,13,,maimaiDX 2024
インターネットサバイバー,あやぽんず＊ feat.ビートまりお × まろん,東方Project,60538d73546de334.png,3,7,11,13,,maimaiDX 2024
コンティニュー！ feat. 藍月なくる,lapix,Other Games,af4f08eaff72cde9.png,4,7,10+,13+,,maimaiDX 2024
Sunday Night feat Kanata.N,Mameyudoufu,Other Games,ac573bb480e7fc70.png,3,6,10+,13,,maimaiDX 2024
Halfway(>∀<),Blacklolita,Other Games,77c0243dedb23b60.png,5,8,12,13+,,maimaiDX 2024
Complex Mind,YUKIYANAGI,Other Games,b4ba936740486f75.png,5,7+,11+,13+,,maimaiDX 2024
DROPS feat. Such,Zekk & poplavor,Other Games,413187f3403812f9.png,3,6,10+,13,,maimaiDX 2024
BULK UP (GAME EXCLUSIVE EDIT),USAO & Yuta Imai,Other Games,bde3cd8df3f6d7e5.png,5,8,11+,14,,maimaiDX 2024
リフヴェイン,青栗鼠 feat.sekai,maimai,6626dcdb181d6d4e.png,3,7,10+,13+,,maimaiDX 2024
宵の鳥,n.k feat.影縫英,maimai,e005c0199a1cf88d.png,4,7+,10+,13+,,maimaiDX 2024
Kairos,ARForest feat.nayuta,maimai,d1902fbb83b1c1cc.png,4,7+,11,13+,,maimaiDX 2024
はんぶんこ,三枝明那,Popular & Anime,4d9e0c3640c966c5.png,1,6,8+,12+,,maimaiDX 2024
テオ,Omoi,niconico＆VOCALOID™,d315e6c1c6b44779.png,5,7+,10+,13,,maimaiDX 2024
ヱデン,koyori（電ポルP）,maimai,3f9cdf75c514d530.png,3,6,9,12+,,maimaiDX 2024
モ°ルモ°ル (MZK Skippin' Remix),sasakure.UK／水野健治,maimai,959d4a141d9b398b.png,3,6,10+,13+,,maimaiDX 2024
花となれ,雄之助　feat.音楽的同位体　可不（KAFU）,niconico＆VOCALOID™,ccdf78d24c2c346d.png,2,6,8+,12,,maimaiDX 2024
Shooting Shower～DANCE TIME(シンディ)～,Sammy Sound Team,Other Games,9562876b64f4cedf.png,4,6,9,13,,maimaiDX 2024
アンバークロニクル,しーけー feat.ricono,maimai,575733d6aee16503.png,5,7+,11,13,,maimaiDX 2024
ド屑,なきそ,niconico＆VOCALOID™,c94dcba3903fcde9.png,2,6,9,13,,maimaiDX 2024
絶対敵対メチャキライヤー,メドミア,niconico＆VOCALOID™,bdcf8e5695899ae6.png,3,7+,9+,12+,,maimaiDX 2024
にゃーにゃー冒険譚,黒魔,maimai,2ee0ae1e83c28ce3.png,5,8,11,13+,,maimaiDX 2024
ここからはじまるプロローグ。 (Kanon Remix),ああああ／大国奏音,maimai,163cb65566312402.png,4,7,11+,13+,,maimaiDX 2024
VERTeX (rintaro soma deconstructed remix),Hiro／rintaro soma,maimai,fad2062de9b868ae.png,5,7+,12+,14+,,maimaiDX 2024
ずんだもんの朝食　〜目覚ましずんラップ〜,ひらうみ,niconico＆VOCALOID™,c4d3b35bca6c9943.png,3,8,10+,13,,maimaiDX 2024
PERSONA feat. PANXI,rejection,Other Games,09b0894db54b2fd5.png,4,7,10+,13,,maimaiDX 2024
あなたは世界の終わりにずんだを食べるのだ,なみぐる,niconico＆VOCALOID™,bc79d6ceafb61bd6.png,2,6,9+,12+,,maimaiDX 2024
FLUFFY FLASH,Kobaryo,CHUNITHM,6572d38b823295bd.png,6,8,12+,14,,maimaiDX 2024
つるぺったん,Silver Forest,東方Project,c30b982886cd4b33.png,4,7+,10,12+,,maimaiDX 2024
Bad Apple!! feat.nomico ～五十嵐 撫子 Ver.～,Masayoshi Minoshima [covered by 五十嵐 撫子(CV:花井 美春)],CHUNITHM,69815c3a46ef8b0f.png,3,6,10+,13,,maimaiDX 2024
Snow Colored Score,イロドリミドリ「CHUNITHM」,CHUNITHM,27e298313b402e0b.png,2,6,9+,12+,,maimaiDX 2024
『ウソテイ』 ～一回戦せりなvsしろなvsなずな～,イロドリミドリ「CHUNITHM」,CHUNITHM,fb636683b41b00f1.png,4,7+,10,13+,,maimaiDX 2024